"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2021089131","3","3","","","","W","02","25","WENZELL AV","4","","02"
"2021025925","4","5","","","","E","02","25","ROUND HILL RD","4","","02"
"2021038358","3","3","0837","0505","748","S","2","35","EAST CARSON ST","2","3","02"
"2021087703","4","4","","","","S","02","15","LOCUST ST","4","","02"
"2021016727","4","3","","","","E","04","35","BOULEVARD OF THE ALLIES BL","4","","02"
"2021060595","3","4","","","","N","02","25","BALDWICK RD","4","","02"
"2021054206","3","3","0065","0090","0","N","2","40","OHIO RIVER BL","2","3","02"
"2021086903","6","6","","","","W","02","25","LOMBARDY DR","4","","02"
"2021083392","5","5","","","","E","02","25","FRANKSTOWN AV","4","","02"
"2021036214","3","3","2028","0080","1258","B","2","25","ST CLAIR AV","2","3","02"
"2021069221","3","3","0837","0170","1960","N","2","35","NORTH STATE ROUTE ST","2","3","02"
"2021022184","3","3","0028","0121","246","S","2","45","ETNA BP","2","1","02"
"2021034953","3","3","0376","0731","2828","W","3","55","PENN LINCOLN PY","1","1","02"
"2021094462","4","3","","","","W","04","25","5TH AV","4","","02"
"2021005083","3","3","3058","0011","1082","W","1","25","LYDIA ST","2","3","02"
"2021029001","3","3","1034","0010","667","W","2","40","BULL CREEK RD","2","3","02"
"2021034804","3","3","0019","0620","1048","N","2","40","PERRY HW","2","3","02"
"2021063777","3","3","0279","0032","21","N","3","50","NORTH HILLS EX","1","1","02"
"2021027319","3","3","0400","0060","255","E","2","35","BAUM BL","2","3","02"
"2021029430","3","3","3035","0010","2585","N","2","35","WEYMAN RD","2","3","02"
"2021088881","3","3","0088","0010","2966","N","2","25","LIBRARY RD","2","3","02"
"2021023134","4","3","","","","S","03","25","BROOKLINE BL","4","","02"
"2021051668","3","3","2046","0080","1224","N","2","35","STREETS RUN RD","2","3","02"
"2021087687","4","4","2042","0040","0","B","2","30","PA AV/SKYLINE DR","2","3","02"
"2021122903","3","3","0376","0760","746","E","2","55","PENN LINCOLN PY","1","1","02"
"2021053192","5","5","","","","U","02","25","WHEATLAND RD","4","","02"
"2021059248","3","4","","","","E","02","25","BERWIN AV","4","","02"
"2021086126","3","3","1001","0130","1510","E","3","35","FREEPORT RD","2","3","02"
"2021023387","3","3","3098","0050","2459","W","2","30","GLASS RUN RD","2","3","02"
"2021046611","4","5","","","","S","02","25","ELM ST","4","","02"
"2021068551","4","3","","","","N","02","15","WOODCHUCK DR","4","","02"
"2021011618","3","3","","","","E","02","25","OLD WILLIAM PENN HW","4","","02"
"2021052733","3","3","1014","0040","563","S","2","55","TAWNEY RUN RD","2","3","02"
"2021051718","3","3","2076","0070","1570","S","2","35","OLD LEECHBURG RD","2","3","02"
"2021081030","3","3","0065","0210","0","N","3","40","OHIO RIVER BL","2","3","02"
"2021061717","3","3","0048","0181","773","S","2","40","LONG RUN RD","2","3","02"
"2021039907","3","3","0028","0011","9","S","3","45","SR 0028 SH","2","2","02"
"2021085436","4","5","","","","N","02","15","REEDSDALE ST","4","","02"
"2021015224","3","3","2045","0090","0","S","2","25","MIFFLIN RD","2","3","02"
"2021057232","4","3","","","","N","02","25","GREENSBURG PK","4","","02"
"2021091817","4","4","2043","0030","0","N","2","40","CAMP HOLLOW RD","2","3","02"
"2021080151","3","3","","","","W","02","25","5TH AV","4","","02"
"2021041290","3","3","0030","0261","2555","W","2","45","LINCOLN HW","2","3","02"
"2021075990","3","3","","","","E","02","25","STEUBEN ST","4","","02"
"2021119754","6","6","","","","W","04","25","RAMP TO SR RD","4","","02"
"2021029889","4","3","","","","N","04","35","5TH AV","4","","02"
"2021046605","4","4","2074","0070","1943","W","2","35","HULTON RD","2","3","02"
"2021092582","3","3","0008","0441","1649","S","2","45","WILLIAM FLINN HW","2","3","02"
"2021015724","4","4","8012","0250","461","W","1","35","ARDMORE BL INT/RAMP A2 RD","2","1","02"
"2021021541","3","3","0050","0161","2001","W","2","40","WASHINGTON PK","2","3","02"
"2021001775","3","3","3017","0070","474","N","2","35","COCHRAN MILL RD","2","3","02"
"2021065489","3","3","4021","0040","1427","N","2","35","CAMP HORNE RD","2","3","02"
"2021064108","6","6","","","","U","99","","GUENEVERE DR","4","","02"
"2021040504","3","3","0376","0785","1264","W","2","55","PENN LINCOLN PY","1","1","02"
"2021087882","3","3","2040","0064","774","E","2","25","BROWNSVILLE RD","2","3","02"
"2021026331","3","4","","","","N","03","25","SHADY AV","4","","02"
"2021043841","3","3","4011","0190","15","E","2","35","ROCHESTER RD","2","3","02"
"2021082626","3","4","","","","E","02","25","ISABELLA ST","4","","02"
"2021006567","3","3","0376","0600","2168","E","2","40","PENN LINCOLN PY","1","1","02"
"2021051322","4","4","","","","N","02","35","EVERGREEN RD (#","4","","02"
"2021035233","3","3","4067","0100","0","E","2","35","EAST HARDIES RD","2","3","02"
"2021087488","4","4","0065","0031","1225","S","2","55","OHIO RIVER BL","2","2","02"
"2021014339","3","4","","","","N","02","25","PALO ALTO ST","4","","02"
"2021021979","3","3","","","","S","02","25","HINKLE RD","4","","02"
"2021059982","4","4","0148","0131","2210","S","2","45","FIFTH AV","2","3","02"
"2021023368","4","4","0008","0061","451","W","2","35","PENN AV","2","3","02"
"2021025815","3","3","1013","0140","1734","S","2","35","SAXONBURG BL","2","3","02"
"2021067100","4","5","","","","N","02","35","JEFFERSON RD","3","","02"
"2021120937","4","3","","","","W","01","25","EUREKA ST","4","","02"
"2021028396","4","4","0019","0091","3265","S","2","35","WASHINGTON RD","2","3","02"
"2021039892","3","3","3069","0060","615","N","2","35","WEST LIBERTY AV","2","3","02"
"2021070627","4","4","0019","0281","2184","S","2","35","WEST END BR","2","3","02"
"2021017320","5","5","","","","W","02","","SILVER LAKE DR","4","","02"
"2021085137","3","3","2059","0010","984","S","2","35","LONG RD","2","3","02"
"2021061146","4","4","0051","0211","825","S","2","40","CLAIRTON BL","2","1","02"
"2021006337","3","3","7076","0290","4752","W","4","55","MAINLINE TU","5","1","02"
"2021059403","3","3","","","","S","02","25","HUEY ST","4","","02"
"2021039210","3","3","0019","0520","702","N","2","35","PERRY HW","2","3","02"
"2021048550","4","5","2048","0015","0","W","2","40","WILLIAM PENN HW","2","3","02"
"2021026811","3","4","8005","0250","0","S","1","20","KIRWAN HTS INT/RAMP A RD","2","1","02"
"2021039332","3","3","","","","N","02","35","CENTER RD","3","","02"
"2021096062","4","3","","","","N","02","25","ELMWOOD AV","4","","02"
"2021003879","5","4","","","","S","04","25","VILLAGE RUN RD","4","","02"
"2021050851","4","3","","","","N","02","","LINCOLN AV","4","","02"
"2021076161","3","3","0376","0695","2690","W","2","55","PENN LINCOLN PY","1","1","02"
"2021067135","4","4","","","","N","02","35","BROWNSVILLE RD","3","","02"
"2021065691","4","3","","","","S","02","35","HIGHLAND RD","4","","02"
"2021038504","3","3","2082","0022","1905","S","3","35","HULTON BRIDGE RD","2","3","02"
"2021088392","3","4","","","","W","01","25","WAYNE ST","4","","02"
"2021064764","3","3","","","","W","01","25","10TH AV","4","","02"
"2021122051","3","3","0400","0240","1341","E","2","30","FRANKSTOWN RD","2","3","02"
"2021120967","3","3","","","","S","2","25","CALIFORNIA AV","4","","02"
"2021111241","4","3","","","","W","02","25","PENN AV","4","","02"
"2021123002","4","3","","","","S","02","25","RODGERS AV","4","","02"
"2021101223","3","3","0148","0100","775","N","2","35","FIFTH AV","2","3","02"
"2022000470","3","4","","","","S","02","25","GRANT AV","4","","02"
"2021021021","4","3","","","","S","2","25","HETHS ST","4","","02"
"2021042730","3","4","","","","N","03","25","SANDUSKY ST","4","","02"
"2021090039","3","4","","","","S","02","25","MILLVALE AV","4","","02"
"2022004834","3","3","0376","0744","2907","E","02","55","SQUIRREL HILL TN","1","1","02"
"2021109117","4","4","","","","W","02","","CARMODY CT","4","","02"
"2021112358","3","3","0376","0694","1346","E","2","55","PENN LINCOLN PY","1","1","02"
"2021088019","4","4","0051","0231","1675","S","2","40","CLAIRTON BL","2","3","02"
"2021082025","3","3","0065","0030","1235","N","2","55","OHIO RIVER BL","2","2","02"
"2021098110","3","4","","","","W","02","25","WEST RUN RD","4","","02"
"2021081068","3","3","0837","0220","1641","N","2","40","WASHINGTON ST","2","3","02"
"2021044591","3","3","0051","0170","1638","N","2","40","CLAIRTON BL","2","3","02"
"2021126258","3","3","","","","E","02","25","MCKRELL RD","4","","02"
"2021101844","3","3","0837","0360","1706","W","2","35","EIGHTH AV","2","3","02"
"2021084357","3","3","0885","0291","1357","S","2","30","SECOND AV","2","3","02"
"2021043909","4","4","","","","W","02","25","SAGINAW ST","4","","02"
"2021108768","4","3","4012","0090","325","E","2","30","HIGHLAND AV","2","3","02"
"2021077566","3","3","0079","0744","477","N","3","65","RAYMOND P SHAFER HW","1","1","02"
"2021127577","3","3","2074","0030","92","W","2","35","HULTON RD","2","3","02"
"2021091441","3","3","0079","0754","2032","N","3","65","RAYMOND P SHAFER HW","1","1","02"
"2021126257","5","5","","","","N","02","25","PLEASANT HILLS BL","4","","02"
"2021120128","4","4","0065","0201","665","S","2","40","OHIO RIVER BL","2","3","02"
"2021073531","4","3","","","","E","02","25","VILSACK RD","3","","02"
"2021077278","4","4","2058","0130","539","E","2","35","SALTSBURG RD","2","3","02"
"2021122420","4","4","8008","0250","1553","W","2","20","FORWARD AV INT./RAMP A RD","2","1","02"
"2021110775","4","4","4023","0010","0","N","2","30","NEW BRIGHTON RD","2","3","02"
"2021126923","3","3","0910","0360","275","N","2","45","","2","3","02"
"2021108517","7","7","","","","W","06","35","WALLACE RD","4","","02"
"2021090890","3","3","0028","0100","2042","N","2","45","EAST OHIO ST","2","1","02"
"2021081470","3","3","0030","0280","1269","E","2","45","LINCOLN HW","2","3","02"
"2021126586","4","4","2074","0070","1943","W","2","35","HULTON RD","2","3","02"
"2021102353","5","5","0376","0694","1209","E","2","55","PENN LINCOLN PY","1","1","02"
"2021077058","3","3","2049","0010","1252","B","2","35","EASTMAN ST","2","3","02"
"2021126706","4","4","","","","E","02","25","TOWNE SQUARE WY","4","","02"
"2021114551","3","3","0885","0300","875","S","2","30","BATES ST","2","3","02"
"2021085093","3","4","","","","W","02","25","CHERRYWOOD DR","4","","02"
"2021113082","3","3","","","","E","02","25","SPENCER AV","4","","02"
"2021073668","4","4","3069","0061","777","S","2","35","WEST LIBERTY AV","2","3","02"
"2021095900","4","4","","","","N","02","35","MIDDLE RD","3","","02"
"2021126529","3","4","","","","N","02","25","ALPHA DR","4","","02"
"2021120980","3","4","","","","S","01","20","KENMONT AV","4","","02"
"2021120978","4","3","","","","E","01","25","MCCLURE AV","4","","02"
"2021043870","3","3","0400","0181","183","W","2","35","FRANKSTOWN RD","2","3","02"
"2021083176","5","5","","","","W","02","25","MCARDLE RD","4","","02"
"2021092003","4","4","","","","E","02","25","BIRCH AV","4","","02"
"2021119988","3","3","0837","0530","1650","N","02","25","EAST CARSON ST","2","3","02"
"2021108333","3","3","1015","0010","170","W","2","25","PEARL AV","2","3","02"
"2021100319","3","3","0376","0730","2671","E","3","55","PENN LINCOLN PY","1","1","02"
"2021113056","3","3","0030","0330","1435","E","2","40","LINCOLN HW","2","3","02"
"2022021187","3","3","0376","0650","2372","E","2","55","PENN LINCOLN PY","1","1","02"
"2021111901","5","5","8012","0750","0","W","2","35","ARDMORE BL INT/RAMP A RD","2","1","02"
"2021110929","5","3","0030","0220","340","E","02","40","LINCOLN HW","2","3","02"
"2021124272","3","3","","","","N","02","25","BRIGHTON RD","4","","02"
"2021028181","5","5","3038","0041","0","W","3","40","CONNOR RD","2","3","02"
"2021094698","4","3","","","","W","02","25","BROOKLINE BL","4","","02"
"2021075573","3","3","2040","0060","249","E","2","25","BROUGHTON RD","2","3","02"
"2021076820","3","3","","","","E","02","35","PAINTERS RUN RD","4","","02"
"2021090872","3","3","3028","0050","2587","N","2","30","WALKERS MILL RD","2","3","02"
"2021115723","3","3","0008","0090","1870","N","2","35","WASHINGTON BL","2","3","02"
"2021121865","3","3","0376","0790","798","E","3","55","PENN LINCOLN PY","1","1","02"
"2021116761","3","3","0400","0163","593","W","2","55","FRANKSTOWN RD","2","3","02"
"2021123803","4","5","","","","N","02","25","FLOWERS AV","4","","02"
"2021081846","3","3","4012","0060","250","N","2","35","UNION AV","2","3","02"
"2021090896","3","3","1001","0120","615","N","3","35","FREEPORT RD","2","3","02"
"2021095703","5","5","2044","0070","2947","E","2","35","COMMONWEALTH AV","2","3","02"
"2021113092","3","3","0376","0781","523","W","02","55","PENN LINCOLN PY","1","1","02"
"2021056171","4","4","","","","E","04","35","CURRY HOLLOW RD","4","","02"
"2021009684","5","5","","","","E","02","25","SAINT CLAIR AV","4","","02"
"2021070888","6","6","","","","E","02","25","CRAFT AV","4","","02"
"2021046125","3","3","0008","0080","0","N","2","35","FIFTH AV","2","3","02"
"2021036994","4","4","8059","0502","428","S","1","20","GLENWOOD BR INT/RAMP F RD","2","1","02"
"2021103344","3","3","0376","0654","1417","E","2","55","PENN LINCOLN PY","1","1","02"
"2021021462","3","3","","","","E","02","25","STEUBEN ST","4","","02"
"2021074375","3","3","","","","E","03","35","BRADDOCK AV","4","","02"
"2021061135","3","3","","","","W","02","30","LINCOLN WY","4","","02"
"2021049164","4","3","","","","W","02","25","BEECHVIEW AV","4","","02"
"2021052677","4","3","","","","N","02","25","N CHARLES ST","4","","02"
"2021068086","3","3","2082","0020","268","W","2","25","HULTON RD","2","3","02"
"2021002043","4","4","","","","E","02","25","MCPHERSON BL","4","","02"
"2021030012","3","3","0030","0340","0","E","2","40","LINCOLN HW","2","3","02"
"2021067530","5","5","2085","0011","0","S","3","35","BIRMINGHAM BR","2","3","02"
"2021059680","3","3","2040","0100","473","E","2","40","LEBANON CHURCH RD","2","3","02"
"2021001359","3","3","","","","S","02","25","FAIRVIEW RD","4","","02"
"2021082271","3","3","","","","S","02","25","WOODRUFF ST","4","","02"
"2021054677","3","4","","","","N","02","25","STERRETT ST","4","","02"
"2021126662","3","3","0019","0670","1165","N","2","40","PERRY HW","2","3","02"
"2021077166","3","3","4086","0030","1156","W","2","35","PINE CREEK RD","2","3","02"
"2021009259","3","3","0400","0050","2300","E","4","35","BAUM BL","2","3","02"
"2021060730","6","6","","","","E","04","25","BRIGHTON HEIGHTS AV","4","","02"
"2021011598","3","3","0051","0270","1895","N","2","40","CLAIRTON BL","2","3","02"
"2021056181","6","6","9120","0010","966","N","2","25","SR 9120 CONNECTOR RD","2","3","02"
"2021087559","5","5","","","","E","02","25","FIELDVIEW DR","4","","02"
"2021127881","3","3","0079","0685","1502","S","2","55","RAYMOND P SHAFER HW","1","1","02"
"2021066027","4","4","","","","W","02","25","TIFFANY DR","4","","02"
"2021010365","3","3","0400","0097","482","W","2","25","PENN AV","2","3","02"
"2021063675","4","4","3069","0111","185","S","3","40","LIBERTY BR","2","3","02"
"2021027911","3","4","","","","W","02","25","BAKER ST","4","","02"
"2021069256","5","5","","","","E","02","25","WILNER DR","4","","02"
"2021079757","3","4","","","","N","01","25","SAINT JAMES ST","4","","02"
"2021009728","4","4","0019","0611","590","S","2","40","PERRY HW","2","3","02"
"2021044553","4","4","3037","0020","3007","W","2","35","HAMILTON RD","2","3","02"
"2021048641","3","3","0019","0410","1464","N","2","25","PERRYSVILLE AV","2","3","02"
"2021081322","7","7","","","","U","02","35","DORMONT AV","4","","02"
"2021058364","3","3","0400","0240","286","W","2","30","FRANKSTOWN RD","2","3","02"
"2021026043","5","5","","","","E","02","25","GROVE RD","4","","02"
"2021057580","3","3","3145","0010","97","N","4","25","RIDGE RD","2","3","02"
"2021050196","4","4","","","","S","01","25","NORTH SECOND ST","4","","02"
"2021064001","3","3","0376","0780","805","E","3","55","PENN LINCOLN PY","1","1","02"
"2021088027","3","3","3069","0020","620","N","2","25","WASHINGTON RD","2","3","02"
"2021119213","3","3","0400","0060","2173","E","2","35","BAUM BL","2","3","02"
"2021032621","4","3","","","","S","01","25","CONCORDIA ST","4","","02"
"2021047469","3","3","8041","0260","198","E","1","20","RAMP J RD","2","1","02"
"2021092549","4","4","8060","0500","822","E","1","20","RAMP M RD","2","1","02"
"2021030945","4","4","0837","0271","0","S","2","35","DUQUESNE BL","2","3","02"
"2021036683","3","3","2010","0030","1693","W","2","35","LOVEDALE RD","2","3","02"
"2021114463","4","3","","","","N","03","35","JEFFERSON BL","6","","02"
"2021007924","3","3","3066","0040","1636","E","2","35","STEUBENVILLE PK","2","3","02"
"2021015552","4","3","","","","N","02","30","PATTERSON AV","4","","02"
"2021113133","3","3","0376","0760","389","E","2","55","PENN LINCOLN PY","1","1","02"
"2021066722","3","3","","","","E","02","25","MOUNT PLEASANT RD","4","","02"
"2021056976","3","3","","","","S","02","35","HAYMAKER RD","4","","02"
"2021072887","4","3","0008","0064","1934","N","2","35","PENN AV","2","3","02"
"2021059638","3","4","","","","N","02","25","PARKVIEW BL","4","","02"
"2021027162","3","3","0148","0030","2687","N","2","30","WALNUT ST","2","3","02"
"2021082874","3","3","","","","N","02","","MOHLER ST","4","","02"
"2021113535","6","6","","","","E","04","25","BRIGHTON HEIGHTS AV","4","","02"
"2021097931","3","3","0885","0250","2860","S","2","25","SECOND AV","2","3","02"
"2021015252","3","3","2122","0030","0","N","2","25","BUTLER ST","2","3","02"
"2021038428","5","5","2040","0130","0","E","2","45","LEBANON CHURCH RD","2","3","02"
